"","date","chl_large","chl_small","record_total_hrs","presence_total_hrs","mean_sst","whale_presence","presence_lead","month","year"
"38",2002-10-24,0.139330027694989,0.147104483097792,192,28,28.6150520833333,0.145833333333333,0.215223097112861,10,2002
"39",2002-11-01,0.108614446382031,0.0969970139364402,190.5,41,28.4277604166667,0.215223097112861,0.0574112734864301,11,2002
"40",2002-11-09,0.159001836834623,0.154039946695169,191.6,11,28.5655208333333,0.0574112734864301,0.640625,11,2002
"41",2002-11-17,0.19353251400548,0.218961896995703,192,123,28.5964322916667,0.640625,0.234791889007471,11,2002
"42",2002-11-25,0.139971566386521,0.142028187712034,187.4,44,28.8676822916667,0.234791889007471,0.29718456725756,11,2002
"43",2002-12-03,0.142133169350299,0.144246554623048,191.8,57,29.1111979166667,0.29718456725756,0.505208333333333,12,2002
"44",2002-12-11,0.123004344861127,0.102927607794603,192,97,29.27203125,0.505208333333333,1,12,2002
"45",2002-12-19,0.0915694190632729,0.0767051627238591,192,192,29.00359375,1,0.966666666666667,12,2002
"46",2002-12-27,0.113937943548589,0.0891481687625249,120,116,28.7325,0.966666666666667,0.694742489270386,12,2002
"47",2003-01-01,0.15007891934365,0.107995577156544,186.4,129.5,28.6777604166667,0.694742489270386,0.806111696522655,1,2003
"48",2003-01-09,0.120210277330544,0.09729444856445,189.8,153,28.6188541666667,0.806111696522655,0.908141962421712,1,2003
"49",2003-01-17,0.135966656160437,0.121986627578735,191.6,174,28.4106510416667,0.908141962421712,0.536458333333333,1,2003
"50",2003-01-25,0.128312312066555,0.0952496938407421,192,103,28.6059114583333,0.536458333333333,0.0662617338487024,1,2003
"51",2003-02-02,0.12028151737607,0.11576796323061,181.1,12,28.7530729166667,0.0662617338487024,0.0625,2,2003
"52",2003-02-10,0.10042407280869,0.0882548751930396,192,12,29.4335416666667,0.0625,0,2,2003
"53",2003-02-18,0.108207587412623,0.09518879900376,178.5,0,29.2904166666667,0,0.0416666666666667,2,2003
"54",2003-02-26,0.186212717369199,0.177019965648651,192,8,28.485703125,0.0416666666666667,0.03125,2,2003
"55",2003-03-06,0.109241975109196,0.0989266447722912,192,6,28.883515625,0.03125,0,3,2003
"56",2003-03-14,0.0998806069191131,0.0895994491875172,192,0,29.2052604166667,0,0,3,2003
"57",2003-03-22,0.0941242024095522,0.0791750053564707,191.5,0,29.8284635416667,0,0,3,2003
"58",2003-03-30,0.0930042621783084,0.0832770590980848,192,0,30.1591145833333,0,0,3,2003
"59",2003-04-07,0.0857646846166858,0.0774833721419175,192,0,29.9711458333333,0,0.010482180293501,4,2003
"60",2003-04-15,0.11888114673396,0.108939512322346,190.8,2,29.8651041666667,0.010482180293501,0.0104166666666667,4,2003
"61",2003-04-23,0.103062287678844,0.12249717861414,192,2,29.4561197916667,0.0104166666666667,0,4,2003
"62",2003-05-01,0.134084357814057,0.123555673907201,192,0,28.8103645833333,0,0,5,2003
"63",2003-05-09,0.13713331003156,0.116199317077796,192,0,28.7695833333333,0,0,5,2003
"64",2003-05-17,0.128684830230971,0.112870402634144,192,0,28.6398958333333,0,0,5,2003
"65",2003-05-25,0.152661213185638,0.138398930430412,192,0,28.0668489583333,0,0,5,2003
"66",2003-06-02,0.198434814603792,0.195931568741798,192,0,28.1183854166667,0,0,6,2003
"67",2003-06-10,0.15482166595757,0.137006362279256,192,0,28.303828125,0,0.405555555555556,6,2003
"68",2003-06-18,0.130839537311759,0.119816244890292,180,73,28.552578125,0.405555555555556,0.184307530279094,6,2003
"69",2003-06-26,0.132899870093052,0.131986456612746,189.9,35,28.952734375,0.184307530279094,0,6,2003
"70",2003-07-04,0.141115694234134,0.135034782191118,192,0,29.0475520833333,0,0,7,2003
"71",2003-07-12,0.160286646750238,0.126056209206581,192,0,28.6348958333333,0,0.0104166666666667,7,2003
"72",2003-07-20,0.176922958137261,0.141686710715294,192,2,28.2479166666667,0.0104166666666667,0,7,2003
"73",2003-07-28,0.123842367994004,0.130611356347799,192,0,28.1570052083333,0,0.0416666666666667,7,2003
"74",2003-08-05,0.146755807101727,NA,192,8,28.10609375,0.0416666666666667,0.0104166666666667,8,2003
"75",2003-08-13,0.13839453805445,0.112993275125821,192,2,27.786953125,0.0104166666666667,0,8,2003
"76",2003-08-21,0.147096267849621,0.125807000945012,191.3,0,27.7365625,0,0.00520833333333333,8,2003
"77",2003-08-29,0.188792160556962,0.156260659297307,192,1,27.5796875,0.00520833333333333,0.0159404888416578,8,2003
"78",2003-09-06,0.210825018196002,0.26116306334734,188.2,3,27.3276822916667,0.0159404888416578,0.0649350649350649,9,2003
"79",2003-09-14,0.252602194953296,0.237677596509457,184.8,12,27.4156510416667,0.0649350649350649,0,9,2003
"80",2003-09-22,0.22324584112052,0.23663292825222,192,0,27.7273697916667,0,0,9,2003
"81",2003-09-30,0.191764925037407,0.168231817583243,192,0,27.9013802083333,0,0.0520833333333333,9,2003
"82",2003-10-08,0.180265794249458,0.163360526164373,192,10,28.2605729166667,0.0520833333333333,0.00520833333333333,10,2003
"83",2003-10-16,0.145138392121428,0.136460147798061,192,1,28.50140625,0.00520833333333333,0.0520833333333333,10,2003
"84",2003-10-24,0.157081600438271,0.149616861343384,192,10,28.2495833333334,0.0520833333333333,0.13561320754717,10,2003
"85",2003-11-01,0.190475513123804,0.191766684254011,169.6,23,28.254609375,0.13561320754717,0.348958333333333,11,2003
"86",2003-11-09,0.186672937556885,0.209842930237452,192,67,28.2543489583333,0.348958333333333,0.35509138381201,11,2003
"87",2003-11-17,0.178557792161074,0.18159286181132,191.5,68,28.2718229166667,0.35509138381201,0.354122621564482,11,2003
"88",2003-11-25,0.190248000332051,0.187021094063918,189.2,67,28.471484375,0.354122621564482,0.532359081419624,11,2003
"89",2003-12-03,0.19779518339783,0.195502740641435,191.6,102,28.826796875,0.532359081419624,0.932291666666667,12,2003
"90",2003-12-11,0.191036852594051,0.196268456677596,192,179,29.100390625,0.932291666666667,0.776041666666667,12,2003
"91",2003-12-19,0.186946100327704,0.150435704737902,192,149,28.1942447916667,0.776041666666667,0.651629072681704,12,2003
"92",2003-12-27,0.216788232743323,0.226607563594977,119.7,78,28.099125,0.651629072681704,1,12,2003
"93",2004-01-01,0.207006519142952,0.238756654163202,191.4,191.4,28.655546875,1,0.99009900990099,1,2004
"94",2004-01-09,0.19459091571884,0.19202350328366,191.9,190,29.1732291666667,0.99009900990099,0.959715639810427,1,2004
"95",2004-01-17,0.185709894013902,0.162200249731541,126.6,121.5,29.00359375,0.959715639810427,0.635416666666667,1,2004
"96",2004-01-25,0.166880265875182,0.151478379964828,192,122,29.0729166666667,0.635416666666667,0,1,2004
"97",2004-02-02,0.214036804637802,0.193691703180472,191.9,0,28.695,0,0.0364583333333333,2,2004
"98",2004-02-10,0.153935200867862,0.122022370497386,192,7,28.3999479166667,0.0364583333333333,0.0364741641337386,2,2004
"99",2004-02-18,0.184758901389109,0.165451737741629,164.5,6,28.380859375,0.0364741641337386,0.0208333333333333,2,2004
"100",2004-02-26,0.204385065896945,0.187063795824846,192,4,28.4300520833333,0.0208333333333333,0.0189513581806696,2,2004
"101",2004-03-05,0.214168278189997,0.234259816507498,158.3,3,28.74515625,0.0189513581806696,0.0260416666666667,3,2004
"102",2004-03-13,0.189917710816695,0.182662909229596,192,5,28.5836979166667,0.0260416666666667,0,3,2004
"103",2004-03-21,0.174764164619976,0.161244012415409,192,0,29.108125,0,0.0260416666666667,3,2004
"104",2004-03-29,0.146532436367124,0.142093819876512,192,5,29.4742447916666,0.0260416666666667,0.00520833333333333,3,2004
"105",2004-04-06,0.145457234699279,0.133940863112609,192,1,29.8118489583333,0.00520833333333333,0,4,2004
"106",2004-04-14,0.134008106309921,0.129290076593558,187.2,0,29.9096614583333,0,0,4,2004
"107",2004-04-22,0.146847016488512,0.143174904088179,191.3,0,29.4484635416667,0,0,4,2004
"108",2004-04-30,0.130539752731595,0.130007815857728,191.9,0,28.1405729166667,0,0,4,2004
"109",2004-05-08,0.206301444830994,0.187061314781507,192,0,27.8382291666667,0,0.00520833333333333,5,2004
"110",2004-05-16,0.19671991146687,0.179927075902621,192,1,27.9862760416667,0.00520833333333333,0.00520833333333333,5,2004
"111",2004-05-24,0.177449466350178,0.176144962509473,192,1,28.2717708333333,0.00520833333333333,0,5,2004
"112",2004-06-01,0.196718539318277,0.178708376983802,192,0,27.7868229166667,0,0.0104166666666667,6,2004
"113",2004-06-09,0.242530636647914,0.213242625196775,192,2,27.2434375,0.0104166666666667,0,6,2004
"114",2004-06-17,0.250974900628391,0.170910795529683,191.8,0,27.0535416666667,0,0,6,2004
"115",2004-06-25,0.175991098965622,0.159283923606078,192,0,26.83875,0,0,6,2004
"116",2004-07-03,0.168682042509317,0.133816325416168,166.3,0,27.243828125,0,NA,7,2004
"117",2004-07-11,0.150027603376657,0.138154608507951,73.7,1,27.5941145833333,NA,NA,7,2004
"118",2004-07-19,0.158917447913894,0.144667357206345,0,0,27.6586979166667,NA,NA,7,2004
"119",2004-07-27,0.153530707797752,0.136166326701641,0,0,27.376484375,NA,NA,7,2004
"120",2004-08-04,0.177591554030324,0.150680847465992,0,0,27.1363541666667,NA,NA,8,2004
"121",2004-08-12,0.242988734499172,0.248655291895072,0,0,26.8050520833333,NA,NA,8,2004
"122",2004-08-20,0.214040388094468,0.201278326412042,0,0,26.7604166666667,NA,NA,8,2004
"123",2004-08-28,0.249619208897154,0.29451214770476,0,0,26.5182552083333,NA,NA,8,2004
"124",2004-09-05,0.257484265310424,0.284023438890775,0,0,26.7546354166667,NA,NA,9,2004
"125",2004-09-13,0.185562710224212,0.148832673827807,37.7,16,27.2529947916667,NA,0.229166666666667,9,2004
"126",2004-09-21,0.151533716338144,0.137729187806447,192,44,27.8154427083333,0.229166666666667,0,9,2004
"127",2004-09-29,0.12383335797737,0.101785480976105,192,0,27.8984895833333,0,0.0104931794333683,9,2004
"128",2004-10-07,0.115417053871271,0.0955124298731486,190.6,2,27.8553385416667,0.0104931794333683,0.291666666666667,10,2004
"129",2004-10-15,0.134852832568617,0.117229290306568,192,56,27.8073958333333,0.291666666666667,0.0520833333333333,10,2004
"130",2004-10-23,0.131916049867868,0.120065889010827,192,10,28.1825520833333,0.0520833333333333,0.0628601361969618,10,2004
"131",2004-10-31,0.185567268273897,0.168695891896884,190.9,12,28.3000520833333,0.0628601361969618,0.00520833333333333,10,2004
"132",2004-11-08,0.208358666345255,0.227728652457396,192,1,28.1924479166667,0.00520833333333333,0.0576217915138816,11,2004
"133",2004-11-16,0.207287947058678,0.205529195566972,190.9,11,28.11421875,0.0576217915138816,0,11,2004
"134",2004-11-24,0.227489931495873,0.199599069853624,191.7,0,27.99078125,0,0,11,2004
"135",2004-12-02,0.193852853754328,0.18078758319219,192,0,28.2640885416667,0,0.0520833333333333,12,2004
"136",2004-12-10,0.195985259084435,0.171822843452295,192,10,28.51421875,0.0520833333333333,0.276041666666667,12,2004
"137",2004-12-18,0.159385139100692,0.1727185100317,192,53,28.3212239583333,0.276041666666667,0.201388888888889,12,2004
"138",2004-12-26,0.263419184212883,0.253961955507596,144,29,28.1458333333333,0.201388888888889,0.125,12,2004
"139",2005-01-01,0.247945293140926,0.318376714984576,192,24,28.4044010416667,0.125,0.015625,1,2005
"140",2005-01-09,0.268406275452839,0.289296756188075,192,3,28.9820572916667,0.015625,0.270833333333333,1,2005
"141",2005-01-17,0.196104678564838,0.164184185365836,192,52,29.6574479166667,0.270833333333333,0.625,1,2005
"142",2005-01-25,0.216738879908713,0.266021871566772,192,120,29.101171875,0.625,0.375,1,2005
"143",2005-02-02,0.212796270019478,0.210151689747969,192,72,28.7115364583333,0.375,0.177083333333333,2,2005
"144",2005-02-10,0.183100553169366,0.185234554111958,192,34,28.29390625,0.177083333333333,0.828125,2,2005
"145",2005-02-18,0.154911605864763,0.183232029279073,192,159,29.0096614583334,0.828125,0.911458333333333,2,2005
"146",2005-02-26,0.131081685527331,0.130344248066346,192,175,29.9595052083333,0.911458333333333,0.947916666666667,2,2005
"147",2005-03-06,0.117712375863145,0.105887706081072,192,182,30.2531510416667,0.947916666666667,0.997389033942559,3,2005
"148",2005-03-14,0.138136068675316,0.123147901147604,191.5,191,29.9745833333333,0.997389033942559,0.936170212765957,3,2005
"149",2005-03-22,0.128854722767654,0.11484731733799,188,176,29.70875,0.936170212765957,0.867021276595745,3,2005
"150",2005-03-30,0.101581697662671,0.103001117706299,188,163,29.0972916666667,0.867021276595745,0.478723404255319,3,2005
"151",2005-04-07,0.130050955081566,0.108480588843425,188,90,29.8470572916667,0.478723404255319,0.212765957446809,4,2005
"152",2005-04-15,0.109567632639988,0.101498452325662,188,40,30.0283072916667,0.212765957446809,0.00531914893617021,4,2005
"153",2005-04-23,0.125195500373408,0.09527804205815,188,1,29.5355208333334,0.00531914893617021,0.00531914893617021,4,2005
"154",2005-05-01,0.187813211125987,0.172940656542778,188,1,29.029921875,0.00531914893617021,0.00543478260869565,5,2005
"155",2005-05-09,0.177215074602928,0.179837254186471,184,1,28.8794270833333,0.00543478260869565,0,5,2005
"156",2005-05-17,0.157579254593466,0.147732670108477,192,0,28.8008854166666,0,0.078125,5,2005
"157",2005-05-25,0.172506805876611,0.164916835725307,192,15,28.55359375,0.078125,0.106382978723404,5,2005
"158",2005-06-02,0.204817717480991,0.251305649677912,188,20,28.2023177083333,0.106382978723404,0.111111111111111,6,2005
"159",2005-06-10,0.21543285261232,0.17192304879427,180,20,27.70234375,0.111111111111111,0.668478260869565,6,2005
"160",2005-06-18,0.220864790506088,0.161768746376038,184,123,27.7656510416667,0.668478260869565,0.173913043478261,6,2005
"161",2005-06-26,0.185824810113344,0.151615334053834,184,32,27.645546875,0.173913043478261,0.104166666666667,6,2005
"162",2005-07-04,NA,NA,192,20,27.2784114583333,0.104166666666667,0.0372340425531915,7,2005
"163",2005-07-12,0.182401387772539,0.158250128229459,188,7,27.3870572916667,0.0372340425531915,0.0208333333333333,7,2005
"164",2005-07-20,0.18215865507308,0.159010618925095,192,4,27.4353125,0.0208333333333333,0.0380434782608696,7,2005
"165",2005-07-28,0.163239925354719,0.168647813796997,184,7,27.4034895833333,0.0380434782608696,0,7,2005
"166",2005-08-05,0.172532043164283,0.158853687345982,186.5,0,27.47296875,0,0.0163132137030995,8,2005
"167",2005-08-13,0.184306824838536,0.182303324341774,183.9,3,27.4272395833333,0.0163132137030995,0,8,2005
"168",2005-08-21,0.159288606498131,0.152931834260623,183.9,0,27.354765625,0,0.0729166666666667,8,2005
"169",2005-08-29,0.330484477678935,0.273361511528492,192,14,27.024375,0.0729166666666667,0.973404255319149,8,2005
"170",2005-09-06,0.168982750388669,0.140891661246618,188,183,27.596875,0.973404255319149,0.973958333333333,9,2005
"171",2005-09-14,0.143442406267342,0.131379428009192,192,187,27.92046875,0.973958333333333,1,9,2005
"172",2005-09-22,0.106584466838588,0.0918381959199905,188,188,28.0161458333333,1,0.9375,9,2005
"173",2005-09-30,0.189705309354597,0.173005012174447,192,180,27.884453125,0.9375,0.984375,9,2005
"174",2005-10-08,0.144135124463102,0.135771745194991,192,189,27.8507552083333,0.984375,0.994791666666667,10,2005
"175",2005-10-16,0.150156193523557,0.124424628913403,192,191,27.8063020833333,0.994791666666667,0.994788952579468,10,2005
"176",2005-10-24,0.198845873462657,0.178598870833715,191.9,190.9,27.7565364583333,0.994788952579468,0.869791666666667,10,2005
"177",2005-11-01,0.148455085605383,NA,192,167,27.5488020833333,0.869791666666667,0.369791666666667,11,2005
"178",2005-11-09,0.28862791063471,0.28193344672521,192,71,27.988515625,0.369791666666667,0.0625,11,2005
"179",2005-11-17,0.202801945826246,0.200927098592122,192,12,28.0063541666667,0.0625,0.0572916666666667,11,2005
"180",2005-11-25,0.19484637139572,0.190573006868362,192,11,28.2335677083334,0.0572916666666667,0.0208333333333333,11,2005
"181",2005-12-03,0.206010539726964,0.187749835352103,192,4,28.11609375,0.0208333333333333,0.0260416666666667,12,2005
"182",2005-12-11,0.238637978004085,0.249341291685899,192,5,27.87984375,0.0260416666666667,0.046972860125261,12,2005
"183",2005-12-19,0.21146664271752,0.221736249824365,191.6,9,27.6738020833333,0.046972860125261,0.0166666666666667,12,2005
"184",2005-12-27,0.257502951341517,0.324316610892614,120,2,27.302,0.0166666666666667,0.0634249471458774,12,2005
"185",2006-01-01,0.209078858551734,0.217149232824643,189.2,12,27.396171875,0.0634249471458774,0.135416666666667,1,2006
"186",2006-01-09,0.208910581862761,0.194607841471831,192,26,28.058515625,0.135416666666667,0.0260416666666667,1,2006
"187",2006-01-17,0.206883134216898,0.16892633587122,192,5,28.1552604166667,0.0260416666666667,0.0364583333333333,1,2006
"188",2006-01-25,0.224703135219083,0.236036494374275,192,7,28.30609375,0.0364583333333333,0.0804721030042918,1,2006
"189",2006-02-02,0.145984627823863,0.137836943070094,186.4,15,28.6240104166667,0.0804721030042918,0.412751677852349,2,2006
"190",2006-02-10,0.145929535436961,0.124172434210777,178.8,73.8,29.0417447916667,0.412751677852349,0.0208333333333333,2,2006
"191",2006-02-18,0.113672966521014,0.114895205944777,192,4,28.9120052083334,0.0208333333333333,0.0208333333333333,2,2006
"192",2006-02-26,0.148879482824769,0.141444765031338,192,4,29.0139583333333,0.0208333333333333,0,2,2006
"193",2006-03-06,0.119511191713643,0.113463199386994,192,0,29.36421875,0,0.0104166666666667,3,2006
"194",2006-03-14,0.106758234436279,0.0970831227799257,192,2,29.14421875,0.0104166666666667,0,3,2006
"195",2006-03-22,0.120312645876159,0.107578518489997,192,0,29.30671875,0,0.00520833333333333,3,2006
"196",2006-03-30,0.114779654372897,0.0983646350602309,192,1,29.451484375,0.00520833333333333,0,3,2006
"197",2006-04-07,0.142796140112397,0.148736250897249,192,0,29.25703125,0,0,4,2006
"198",2006-04-15,0.14730199928292,0.138712907830874,192,0,29.095625,0,0.00520833333333333,4,2006
"199",2006-04-23,0.139433583762083,0.118888811518749,192,1,29.1512239583333,0.00520833333333333,0,4,2006
"200",2006-05-01,0.150245763102753,0.144219167530537,188,0,28.95390625,0,NA,5,2006
"201",2006-05-09,0.160133196092728,0.157139415542285,35.1,0,28.7662239583333,NA,NA,5,2006
"202",2006-05-17,0.183403106820252,0.163506026069323,0,0,28.0172916666667,NA,NA,5,2006
"203",2006-05-25,0.230036392601,0.218557275831699,0,0,27.098359375,NA,NA,5,2006
"204",2006-06-02,0.234749558588697,0.214821800589561,0,0,26.7437760416667,NA,NA,6,2006
"205",2006-06-10,0.201162966921574,0.172705476482709,0,0,27.5874739583333,NA,NA,6,2006
"206",2006-06-18,0.168403701753252,0.156068896253904,0,0,28.1641145833333,NA,NA,6,2006
"207",2006-06-26,0.111580667154091,NA,0,0,28.129375,NA,NA,6,2006
"208",2006-07-04,0.147563918065416,0.127379221220811,0,0,27.81328125,NA,NA,7,2006
"209",2006-07-12,0.148663169963078,0.137528357406457,0,0,27.7332291666667,NA,NA,7,2006
"210",2006-07-20,0.149627949860129,0.122922215610743,19.9,0,27.7402864583333,NA,0.0212765957446809,7,2006
"211",2006-07-28,0.183363356420563,0.168964887658755,188,4,27.7995052083333,0.0212765957446809,0.15625,7,2006
"212",2006-08-05,0.172874025069177,0.15926772604386,192,30,27.8302604166667,0.15625,0.197916666666667,8,2006
"213",2006-08-13,0.198760562860374,0.1950632010897,192,38,27.670546875,0.197916666666667,0.466292134831461,8,2006
"214",2006-08-21,0.142726995698784,0.194630399346352,178,83,27.8926302083333,0.466292134831461,0.635416666666667,8,2006
"215",2006-08-29,0.157085985634006,0.13438206911087,192,122,27.914296875,0.635416666666667,0.411111111111111,8,2006
"216",2006-09-06,0.141293670830688,0.132376997172832,180,74,28.030390625,0.411111111111111,0.99457111834962,9,2006
"217",2006-09-14,0.142450155069431,0.119969838609298,184.2,183.2,28.1698958333333,0.99457111834962,0.437706725468578,9,2006
"218",2006-09-22,0.135620106975515,0.0916056198378404,181.4,79.4,28.4961979166667,0.437706725468578,0.0968262506724045,9,2006
"219",2006-09-30,0.106122025288641,0.0893289285401503,185.9,18,28.789609375,0.0968262506724045,0.0398179749715586,9,2006
"220",2006-10-08,0.101055221683863,0.0826436206698418,175.8,7,28.98375,0.0398179749715586,NA,10,2006
"221",2006-10-16,0.112659205941276,0.0968293982247512,14.4,14.4,28.958984375,NA,NA,10,2006
"222",2006-10-24,0.116688596239934,0.103311777114868,0,0,29.1758072916667,NA,NA,10,2006
"223",2006-11-01,0.117701816678672,0.0842575902740161,0,0,29.3485416666667,NA,NA,11,2006
"224",2006-11-09,0.0973245909489277,0.0801777107020219,0,0,29.27609375,NA,NA,11,2006
"225",2006-11-17,0.123440384540869,0.0910675972700119,0,0,29.0996614583333,NA,NA,11,2006
"226",2006-11-25,0.126646078605619,0.119082409888506,0,0,29.0846875,NA,NA,11,2006
"227",2006-12-03,0.0999867787791623,0.0855297682185968,0,0,29.299375,NA,NA,12,2006
"228",2006-12-11,0.0903023362159729,NA,0,0,28.7476302083334,NA,NA,12,2006
"229",2006-12-19,0.133382270457568,0.123647764325142,0,0,28.8722395833334,NA,NA,12,2006
"230",2006-12-27,0.115697377464837,0.117526618142923,0,0,29.0592916666667,NA,NA,12,2006
"231",2007-01-01,0.149769956039058,0.143041028330723,0,0,28.7536979166667,NA,NA,1,2007
"232",2007-01-09,0.13822166038345,0.134400844573975,0,0,29.14078125,NA,NA,1,2007
"233",2007-01-17,0.123907101547552,0.11370716119806,0,0,29.2688020833333,NA,NA,1,2007
"234",2007-01-25,0.145715879690316,0.130276273936033,0,0,28.9584895833333,NA,NA,1,2007
"235",2007-02-02,0.119857150802596,0.110318522900343,0,0,29.23375,NA,NA,2,2007
"236",2007-02-10,0.134676957818178,0.130042564123869,0,0,29.0737760416667,NA,NA,2,2007
"237",2007-02-18,0.114406413636928,NA,0,0,29.176875,NA,NA,2,2007
"238",2007-02-26,0.113265662298848,0.106826297938824,0,0,28.91140625,NA,NA,2,2007
"239",2007-03-06,0.112182954171052,0.10107887412111,0,0,29.0551822916667,NA,NA,3,2007
"240",2007-03-14,0.113254831276006,0.102242813756069,0,0,29.3788020833333,NA,NA,3,2007
"241",2007-03-22,0.112287617857671,0.103517569601536,0,0,29.28625,NA,NA,3,2007
"242",2007-03-30,0.131436855408053,0.103509114434322,0,0,28.8612760416667,NA,NA,3,2007
"243",2007-04-07,0.136260743925555,0.116771224886179,0,0,29.0022395833333,NA,NA,4,2007
"244",2007-04-15,0.141486779114025,0.133729130029678,0,0,29.2659375,NA,NA,4,2007
"245",2007-04-23,0.134487866786205,0.126800524691741,0,0,29.5819010416667,NA,NA,4,2007
"246",2007-05-01,0.137805030732933,0.13409369935592,0,0,29.4385677083333,NA,NA,5,2007
"247",2007-05-09,0.153157450036326,0.141152136027813,0,0,29.1060416666666,NA,NA,5,2007
"248",2007-05-17,0.150076859009763,0.130496857066949,0,0,28.5809895833333,NA,NA,5,2007
"249",2007-05-25,0.146369771367603,0.126870793600877,0,0,28.4767447916667,NA,NA,5,2007
"250",2007-06-02,0.162699509877712,0.131573842217525,0,0,28.523828125,NA,NA,6,2007
"251",2007-06-10,0.130843756030555,0.138283355782429,0,0,28.3809114583333,NA,NA,6,2007
"252",2007-06-18,0.146653693354299,0.135821253061295,0,0,28.3059375,NA,NA,6,2007
"253",2007-06-26,0.150568910367121,0.131488745411237,0,0,28.0757291666667,NA,NA,6,2007
"254",2007-07-04,0.187620040029287,0.156594151258469,0,0,27.897265625,NA,NA,7,2007
"255",2007-07-12,0.213578716811971,0.178654263416926,0,0,27.6955208333334,NA,NA,7,2007
"256",2007-07-20,0.160027285261701,0.13537726799647,0,0,27.6492708333333,NA,NA,7,2007
"257",2007-07-28,0.168169819439451,0.145786173641682,0,0,26.9601302083333,NA,NA,7,2007
"258",2007-08-05,0.251326525716909,0.205863639712334,0,0,27.4342708333333,NA,NA,8,2007
"259",2007-08-13,0.167273745305471,0.117916920532783,0,0,27.9148697916667,NA,NA,8,2007
"260",2007-08-21,0.223921875868525,NA,0,0,27.807421875,NA,NA,8,2007
"261",2007-08-29,0.143415695056319,0.118470052878062,0,0,28.076796875,NA,NA,8,2007
"262",2007-09-06,0.12339200728706,0.114784184098244,0,0,27.8997916666667,NA,NA,9,2007
"263",2007-09-14,0.133260679547675,0.10333484535416,0,0,28.023359375,NA,NA,9,2007
"264",2007-09-22,0.171478299971889,0.143073131640752,0,0,27.8962239583333,NA,NA,9,2007
"265",2007-09-30,0.131503562167497,0.142922536780437,0,0,28.0095572916667,NA,NA,9,2007
"266",2007-10-08,0.111981003106955,0.0907661976913611,0,0,28.2366666666667,NA,0.00714285714285714,10,2007
"267",2007-10-16,0.107511474171302,0.0920442106823127,140,1,28.41578125,0.00714285714285714,0.0488400488400488,10,2007
"268",2007-10-24,0.100420130603015,0.0852962943414847,163.8,8,28.3389583333333,0.0488400488400488,0.171875,10,2007
"269",2007-11-01,0.127186201834421,0.112991940230131,192,33,28.6855729166667,0.171875,0.3125,11,2007
"270",2007-11-09,0.105903621103901,0.106096246590217,192,60,29.067890625,0.3125,0.175531914893617,11,2007
"271",2007-11-17,0.16135066515262,0.152849599719048,188,33,28.5078385416667,0.175531914893617,0.619565217391304,11,2007
"272",2007-11-25,0.139838971197605,0.132785441974799,184,114,28.172890625,0.619565217391304,0.828142380422692,11,2007
"273",2007-12-03,0.146016857681834,0.126848346243302,179.8,148.9,28.1869791666667,0.828142380422692,0.973958333333333,12,2007
"274",2007-12-11,0.139835619592461,0.133299479881922,192,187,27.834609375,0.973958333333333,0.99468085106383,12,2007
"275",2007-12-19,0.133441535290331,0.11430241415898,188,187,27.9372395833333,0.99468085106383,0.681034482758621,12,2007
"276",2007-12-27,0.117430755055287,0.0919745564460754,116,79,28.2580833333334,0.681034482758621,0.489583333333333,12,2007
"277",2008-01-01,0.11221095909261,0.100380423168341,192,94,28.89578125,0.489583333333333,0.229166666666667,1,2008
"278",2008-01-09,0.116042964419143,0.100790268431107,192,44,29.5632291666667,0.229166666666667,0.0416666666666667,1,2008
"279",2008-01-17,0.14393297138054,0.132266158858935,192,8,29.292265625,0.0416666666666667,0.418478260869565,1,2008
"280",2008-01-25,NA,NA,184,77,28.649140625,0.418478260869565,0.211935303959844,1,2008
"281",2008-02-02,NA,NA,179.3,38,28.1884114583333,0.211935303959844,0.0108695652173913,2,2008
"282",2008-02-10,0.101249579133259,0.0864618122577667,184,2,28.42796875,0.0108695652173913,0.138888888888889,2,2008
"283",2008-02-18,0.0924319909282134,0.0769225719074408,180,25,28.45640625,0.138888888888889,0.1,2,2008
"284",2008-02-26,0.144767186641693,0.159201299150785,180,18,28.3109375,0.1,0.0166666666666667,2,2008
"285",2008-03-05,0.111011918841137,0.0938794054090977,180,3,28.3676302083333,0.0166666666666667,0,3,2008
"286",2008-03-13,0.103939378862841,NA,184,0,28.3989583333333,0,0,3,2008
"287",2008-03-21,0.114892357248156,0.119162814070781,180,0,28.810390625,0,0,3,2008
"288",2008-03-29,0.0979442249259187,0.0884082118670146,184,0,28.9094010416667,0,0,3,2008
"289",2008-04-06,0.104355239930252,0.0868646167218685,184,0,28.9404947916667,0,NA,4,2008
"290",2008-04-14,0.104143586837583,0.0824763067066669,76.5,0,28.968359375,NA,0,4,2008
"291",2008-04-22,0.128619068353954,0.127845549335082,116,0,28.8651822916667,0,0.0706521739130435,4,2008
"292",2008-04-30,0.124565877951682,0.111083500087261,184,13,28.96640625,0.0706521739130435,0,4,2008
"293",2008-05-08,0.159845580398622,0.144652515649796,188,0,28.613671875,0,0,5,2008
"294",2008-05-16,0.124746522141827,0.108446122457584,192,0,28.5426041666667,0,0.00543478260869565,5,2008
"295",2008-05-24,0.11622388029678,0.110981913904349,184,1,28.416484375,0.00543478260869565,0.179347826086957,5,2008
