"","date","large","small"
"107",2004-04-22,0.0723768904055717,0.0640490967780352
"108",2004-04-30,0.0606394017017201,0.0598399434238672
"109",2004-05-08,0.147218310224587,0.129865283767382
"110",2004-05-16,0.113343703191309,0.10325309013327
"111",2004-05-24,0.113350572185756,0.102902520447969
"112",2004-06-01,0.137356958798403,0.127951314051946
"113",2004-06-09,0.196395825238744,0.174614151318868
"114",2004-06-17,0.17357005372908,0.162534214556217
"115",2004-06-25,0.185110697511738,0.175006779531638
"116",2004-07-03,0.20519698107031,0.174739730854829
"117",2004-07-11,0.183219270372885,0.177758306264877
"118",2004-07-19,0.204018216736302,0.187820762395859
"119",2004-07-27,0.193256138952192,0.196484332283338
"120",2004-08-04,0.182822818646119,0.172380690773328
"121",2004-08-12,0.188607916039856,0.155537972847621
"122",2004-08-20,0.20699726655258,0.18161296347777
"123",2004-08-28,0.219089530981504,0.207929879426956
"124",2004-09-05,0.189848034509591,0.141509093344212
"125",2004-09-13,0.195563557882642,0.152477845549583
"126",2004-09-21,0.136248761876708,0.124458501736323
"127",2004-09-29,0.128179028050271,0.121011462062597
"128",2004-10-07,0.146731674238773,0.141547484944264
"129",2004-10-15,0.172444439892258,0.150841993590196
"130",2004-10-23,0.13143833733238,0.130034250517686
"131",2004-10-31,0.127064707363851,0.114179655909538
"132",2004-11-08,0.126289144158363,0.126903501649698
"133",2004-11-16,0.137400149990468,0.125222027301788
"134",2004-11-24,0.170656223709767,0.163408440848192
"135",2004-12-02,0.172392051865363,0.157000136872133
"136",2004-12-10,0.172751824259758,0.160263389348984
"137",2004-12-18,0.142740604484222,0.141308305164178
"138",2004-12-26,0.100479347076977,0.0778594054281712
"139",2005-01-01,0.0905193217416726,0.0774182714521885
"140",2005-01-09,0.0915337861377812,0.075042345871528
"141",2005-01-17,0.0840281392391547,0.0735945738852024
"142",2005-01-25,0.113043126196433,NA
"143",2005-02-02,0.0735217678360641,0.0722559615969658
"144",2005-02-10,0.0853586042283383,0.0643202140927315
"145",2005-02-18,0.0919357511447743,NA
"146",2005-02-26,0.091428816009908,0.08103288585941
"147",2005-03-06,0.0902019528418603,0.0808941709498564
"148",2005-03-14,0.0871061347645415,0.0812958031892776
"149",2005-03-22,0.0848878163337355,0.0774604926506678
"150",2005-03-30,0.117934626127992,NA
"151",2005-04-07,0.0943140913263933,0.0800810555617015
"152",2005-04-15,0.0878819164836548,0.0814372462530931
"153",2005-04-23,0.107349619442067,0.0705169849097729
"154",2005-05-01,0.125931028008996,0.118031274527311
"155",2005-05-09,0.118948905028888,0.120120503008366
"156",2005-05-17,0.120631251624733,0.113216333091259
"157",2005-05-25,0.128083906230136,0.120350494980812
"158",2005-06-02,0.153883857848613,0.146188740928968
"159",2005-06-10,0.181366158471931,0.187097941835721
"160",2005-06-18,0.199359698417764,0.174784623086452
"161",2005-06-26,0.239960914709159,0.232236263652643
"162",2005-07-04,0.255524393594907,0.27787509560585
"163",2005-07-12,0.232832010290245,0.238727428019047
"164",2005-07-20,0.259400406532739,0.266746049125989
"165",2005-07-28,0.236098533992231,0.260558128356934
"166",2005-08-05,0.229701094374512,0.238224076728026
"167",2005-08-13,0.244085267364622,0.23311714331309
"168",2005-08-21,0.209780306333587,0.1955874239405
"169",2005-08-29,0.21415251876781,0.189078244070212
"170",2005-09-06,0.161905782665321,0.157447998722394
"171",2005-09-14,0.132790215313435,0.129840414971113
"172",2005-09-22,0.138016025136624,0.125751052051783
"173",2005-09-30,0.167004616744816,0.15650491664807
"174",2005-10-08,0.12636024146699,0.132732075452805
"175",2005-10-16,0.112796674053112,0.0984229917327563
"176",2005-10-24,0.183518513726691,0.152296185493469
"177",2005-11-01,0.163201542364226,NA
"178",2005-11-09,0.160166522679907,0.155969299376011
"179",2005-11-17,0.141580697700117,0.133328425387541
"180",2005-11-25,0.150581633594967,0.145707050959269
"181",2005-12-03,0.16543252651508,0.135496084888776
"182",2005-12-11,0.224324228970901,0.252637398739656
"183",2005-12-19,0.164644117274228,0.165259659290314
"184",2005-12-27,0.228972263001149,0.22543744246165
"185",2006-01-01,0.285073049735315,0.277893647551537
"186",2006-01-09,0.127585774122258,0.116906697551409
"187",2006-01-17,0.136888765900798,0.121076210091511
"188",2006-01-25,0.172529296409449,0.147725857794285
"189",2006-02-02,0.148958914203658,0.117558527737856
"190",2006-02-10,0.0883578362100455,0.0668681605408589
"191",2006-02-18,0.139093075963584,0.102510961393515
"192",2006-02-26,0.171844238783144,0.163567890723546
"193",2006-03-06,0.139397523722347,0.142414422084888
"194",2006-03-14,0.112377236427376,0.10287406668067
"195",2006-03-22,0.127122790988028,0.115338253478209
"196",2006-03-30,0.114599019377714,0.108961633096139
"197",2006-04-07,0.12277045969427,0.107730938742558
"198",2006-04-15,0.121155016962439,0.120714115599791
"199",2006-04-23,0.153083069745958,0.140373267233372
"200",2006-05-01,0.156727123498564,0.149351241687934
"201",2006-05-09,0.149614313165464,0.157317241032918
"202",2006-05-17,0.176283612274207,0.167258987824122
"203",2006-05-25,0.202525051652327,0.195348056654135
"204",2006-06-02,0.268418402361447,0.243741288781166
"205",2006-06-10,0.339116075112448,0.320000305771828
"206",2006-06-18,0.288333633382406,0.292254433035851
"207",2006-06-26,0.260840594944869,0.26098475108544
"208",2006-07-04,0.264508573173066,0.257909620801608
"209",2006-07-12,0.259116885190952,0.261045075953007
"210",2006-07-20,0.191349603588412,0.199504435062408
"211",2006-07-28,0.187228759697505,0.160004176199436
"212",2006-08-05,0.181928072367194,0.164868665238221
"213",2006-08-13,0.151183186711131,0.137299753725529
"214",2006-08-21,0.135935429138718,0.112195055931807
"215",2006-08-29,0.148713096280893,0.128570508211851
"216",2006-09-06,0.130712251254433,0.148097256819407
"217",2006-09-14,0.122683192417026,0.0946719522277514
"218",2006-09-22,0.124651970472305,0.106826619555553
"219",2006-09-30,0.124967142253931,0.116647506753604
"220",2006-10-08,0.111468452649812,0.106260145703952
"221",2006-10-16,0.108602782898753,0.102413710206747
"222",2006-10-24,0.111104651778584,0.103963484366735
"223",2006-11-01,0.125409224035596,0.123313532521327
"224",2006-11-09,0.101862272739045,0.08693652972579
"225",2006-11-17,0.0866516497917473,0.0691733919084072
"226",2006-11-25,0.0963241344196557,0.0826864801347256
"227",2006-12-03,0.0689799924926645,0.0527508836239576
"228",2006-12-11,0.114001308645432,NA
"229",2006-12-19,0.0653415645827495,0.0501227385054032
"230",2006-12-27,0.063241315509617,0.0545581846187512
"231",2007-01-01,0.0737873804507524,0.0578529940297206
"232",2007-01-09,0.0740427579400102,0.0579179947574933
"233",2007-01-17,0.066659769539297,0.0493983415265878
"234",2007-01-25,0.0700727271102369,0.0599052167187134
"235",2007-02-02,0.0657128645382689,0.0565542442103227
"236",2007-02-10,0.0757361869243058,0.07523288205266
"237",2007-02-18,0.0791722351152982,NA
"238",2007-02-26,0.0793908765967588,0.0752627377708753
"239",2007-03-06,0.077811254068799,0.0727115515619516
"240",2007-03-14,0.0694451354355854,0.0590405619392792
"241",2007-03-22,0.0700494268104522,0.0605767189214627
"242",2007-03-30,0.0795825512798356,0.064106409996748
"243",2007-04-07,0.0943079477605911,0.0775342248380184
"244",2007-04-15,0.105422012552264,0.104598872363567
"245",2007-04-23,0.113238227173422,0.102624510725339
"246",2007-05-01,0.128226031390269,0.125148558368286
"247",2007-05-09,0.133460760777871,0.131559159606695
"248",2007-05-17,0.146132290174689,0.118464006111026
"249",2007-05-25,0.141377766366775,0.125141405810912
"250",2007-06-02,0.211412773947039,0.214449795583884
"251",2007-06-10,0.173414834359157,0.158261475463708
"252",2007-06-18,0.163481520786441,0.154957527915637
"253",2007-06-26,0.185602574380572,0.1712450136741
"254",2007-07-04,0.19477815016127,0.184485014528036
"255",2007-07-12,0.255933387597141,0.245982587337494
"256",2007-07-20,0.320788777350674,0.350140154361725
"257",2007-07-28,0.373157642473131,0.454598064223925
"258",2007-08-05,0.300072601837356,0.361937214930852
"259",2007-08-13,0.242263751725356,0.244809423883756
"260",2007-08-21,0.273443343258705,0.256076157093048
"261",2007-08-29,0.25123031688797,0.270821191370487
"262",2007-09-06,0.189385902622472,0.170336619019508
"263",2007-09-14,0.157780298599746,0.17252100755771
"264",2007-09-22,0.126731647311577,0.114698432385921
"265",2007-09-30,0.111552045961101,0.111832106113434
"266",2007-10-08,0.119666568167946,0.120742399245501
"267",2007-10-16,0.110314576088318,0.105904242644707
"268",2007-10-24,0.116361575829383,0.109437050918738
"269",2007-11-01,0.121893729453217,0.124212379256884
"270",2007-11-09,0.11259306568389,0.0971902534365654
"271",2007-11-17,0.083157554268837,NA
"272",2007-11-25,0.0869249275185653,0.0795777676006158
"273",2007-12-03,0.0942263872259193,0.0916061326861382
"274",2007-12-11,0.124103227718955,NA
"275",2007-12-19,0.0757036526748062,0.0658628058930238
"276",2007-12-27,0.0689722455502627,0.058989129960537
"277",2008-01-01,0.0696297333129412,0.0578399815907081
"278",2008-01-09,0.0749040387747203,0.0638851877301931
"279",2008-01-17,0.0621158193436361,0.0580606739968061
"280",2008-01-25,NA,NA
"281",2008-02-02,NA,NA
"282",2008-02-10,0.132667859891007,0.126646207273006
"283",2008-02-18,0.0994004283198401,0.0943183402220408
"284",2008-02-26,0.165561293778212,NA
"285",2008-03-05,0.123675479493021,0.104637453953425
"286",2008-03-13,0.117478210892942,NA
"287",2008-03-21,0.11315186098218,NA
"288",2008-03-29,0.121203221501948,0.110022244354089
"289",2008-04-06,0.138247187643603,0.117996873954932
"290",2008-04-14,0.139000056895631,0.132773000746965
"291",2008-04-22,0.136142473645817,0.124271683394909
"292",2008-04-30,0.137606034352935,0.131909973919392
"293",2008-05-08,0.167149585467286,0.153237869342168
"294",2008-05-16,0.157102873251283,0.14447641124328
"295",2008-05-24,0.133798366569611,0.120258851597706
"296",2008-06-01,0.137048561125994,0.122482696175575
"297",2008-06-09,0.145460311931615,0.135677846769492
"298",2008-06-17,0.134651668590201,0.131782788783312
"299",2008-06-25,0.146355047941399,0.146727415422599
"300",2008-07-03,0.145840969601912,0.143323060870171
"301",2008-07-11,0.150737578572791,0.143359680473804
"302",2008-07-19,0.12115334123373,0.125595564643542
"303",2008-07-27,0.149139916128479,0.153164519617955
"304",2008-08-04,0.15478831864673,0.139440022408962
"305",2008-08-12,0.11928902393473,0.114521648734808
"306",2008-08-20,0.111285919907378,0.0964960865676403
"307",2008-08-28,0.123506252324867,0.109786485632261
"308",2008-09-05,0.116813391535765,0.109662933895985
"309",2008-09-13,0.108824436536092,0.109518432368835
"310",2008-09-21,0.149833703803462,0.140680039922396
"311",2008-09-29,0.137644027798053,0.119708012789488
"312",2008-10-07,0.107377191812436,0.115929748862982
"313",2008-10-15,0.160956985982401,0.154865140716235
"314",2008-10-23,0.224021446337051,0.201265680293242
"315",2008-10-31,0.133149852355321,0.138946736852328
"316",2008-11-08,0.0745414400393246,0.0673611623545488
"317",2008-11-16,0.149024963378906,NA
"318",2008-11-24,0.0960617211075073,0.0783401504158974
"319",2008-12-02,0.0892063322618152,0.0650069198260705
"320",2008-12-10,0.0943998329385498,0.0664108606676261
"321",2008-12-18,0.125033016917268,0.106738723814487
"322",2008-12-26,0.112802790687945,0.107665083060662
"323",2009-01-01,0.134603546839207,0.109989620745182
"324",2009-01-09,0.116961726995968,0.0983104482293129
"325",2009-01-17,0.132802336667635,0.118146239469449
"326",2009-01-25,0.119761505109422,NA
"327",2009-02-02,0.0929051450723727,0.0883753970265388
"328",2009-02-10,0.0829377249875189,0.0748843078811963
"329",2009-02-18,0.0802341203409186,0.072070191303889
"330",2009-02-26,0.0860497750341892,0.0846140310168266
"331",2009-03-06,0.0867800031489921,0.0770432775219281
"332",2009-03-14,0.105307485709882,0.0963237471878529
"333",2009-03-22,0.123240928631276,0.103213892628749
"334",2009-03-30,0.14163150027747,0.130883172154427
"335",2009-04-07,0.114092707567843,0.107188204924266
"336",2009-04-15,0.193295911782318,0.186581452687581
"337",2009-04-23,0.149097744265252,0.138798634211222
"338",2009-05-01,0.145802755019016,0.130827486515045
"339",2009-05-09,0.159894401192665,0.143592139085134
"340",2009-05-17,0.14630890397366,0.14049814393123
"341",2009-05-25,0.174886388973943,0.180779701471329
"342",2009-06-02,0.160176280952064,0.1467057193319
"343",2009-06-10,0.166840107042409,0.158870801329613
"344",2009-06-18,0.164180573935692,0.148958832025528
"345",2009-06-26,0.212038155534916,0.212773541609446
"346",2009-07-04,0.197455141604656,0.202396894494692
"347",2009-07-12,0.204282966635284,0.200092755258083
"348",2009-07-20,0.215674535705234,0.22725386172533
"349",2009-07-28,0.212363033954586,0.206015554567178
"350",2009-08-05,0.196368300681373,0.203990345199903
"351",2009-08-13,0.213219951128676,0.217424650986989
"352",2009-08-21,0.189642100987664,0.202934809029102
"353",2009-08-29,0.19290415335915,0.195887702206771
"354",2009-09-06,0.256199811875332,0.204837027192116
"355",2009-09-14,0.183441677840338,0.170196453730265
"356",2009-09-22,0.139880657548735,0.123973360906045
"357",2009-09-30,0.140434076866278,0.124771529436111
"358",2009-10-08,0.199640940193359,0.202367827296257
"359",2009-10-16,0.155419543077042,0.151291021704674
"360",2009-10-24,0.138639473682269,0.134640254080296
"361",2009-11-01,0.143834973375003,NA
"362",2009-11-09,0.161176261571489,0.192373129228751
"363",2009-11-17,0.149505983487036,0.147640645503998
"364",2009-11-25,0.108563631552564,0.0984594275554021
"365",2009-12-03,0.0969579818178408,0.0775791890919209
"366",2009-12-11,0.0866418653691309,0.0768210738897324
"367",2009-12-19,0.070255891730388,0.0520609480639299
"368",2009-12-27,0.0878833423058192,NA
"369",2010-01-01,0.100202275891053,0.0778584579626719
"370",2010-01-09,0.149239620010198,0.144687920808792
"371",2010-01-17,0.136020885425664,0.120704791198174
"372",2010-01-25,0.136340728488521,0.121338851749897
"373",2010-02-02,0.121044286904913,0.112527182946603
"374",2010-02-10,0.114402670864806,0.104154981672764
"375",2010-02-18,0.115156043871973,0.112694144248962
"376",2010-02-26,0.082981068719873,0.0909275648494561
"377",2010-03-06,0.111224628819605,0.102162429442008
"378",2010-03-14,0.0907282757754686,0.0833354219794273
"379",2010-03-22,0.101181948679238,0.0833269786089659
"380",2010-03-30,0.0975152368728931,0.0921208423872789
"381",2010-04-07,0.101475721632941,0.0899894411365191
"382",2010-04-15,0.12651355478626,0.105589435746272
"383",2010-04-23,0.130994816040675,0.118048387269179
"384",2010-05-01,0.127130456347491,0.112470215807358
"385",2010-05-09,0.149213693600937,0.130302134901285
"386",2010-05-17,0.110333275358529,0.0980776896079381
"387",2010-05-25,0.110209002644716,0.098856500039498
"388",2010-06-02,0.144283858461328,0.133722590903441
"389",2010-06-10,0.159464652545353,0.144717519481977
"390",2010-06-18,0.199578240413794,0.178379106024901
"391",2010-06-26,0.287882065808279,0.360895196596781
"392",2010-07-04,0.197765343817028,0.18698018292586
"393",2010-07-12,0.20481234910728,0.199664125839869
"394",2010-07-20,0.211076443825296,0.200711168348789
"395",2010-07-28,0.216856762589443,0.24286928276221
"396",2010-08-05,0.227361881536638,0.242428195973237
"397",2010-08-13,0.205976448908803,0.215994993845622
"398",2010-08-21,0.188245768969258,0.166524767875671
"399",2010-08-29,0.202039874599365,0.178115899364154
"400",2010-09-06,0.220439749206611,0.219614910582701
"401",2010-09-14,0.185061059381864,NA
"402",2010-09-22,0.215965626802709,0.239320663114389
"403",2010-09-30,0.174296813893993,0.154000652333101
"404",2010-10-08,0.158124033868666,0.15398479004701
"405",2010-10-16,0.142673037014902,NA
"406",2010-10-24,0.153990834661118,0.169049429396788
"407",2010-11-01,0.125312626956065,0.117653184880813
"408",2010-11-09,0.131849126923366,0.122570348282655
"409",2010-11-17,0.140029579048326,0.135821618139744
"410",2010-11-25,0.117010282099615,0.0942446229358514
"411",2010-12-03,0.113340280200603,0.100567401697238
"412",2010-12-11,0.1169458575679,0.0976718465487162
"413",2010-12-19,0.166368025690317,NA
"414",2010-12-27,0.120736046357358,NA
"415",2011-01-01,0.17846239332671,0.15144620090723
"416",2011-01-09,0.162722991513354,0.135512724518776
"417",2011-01-17,0.207413411704746,0.183486896256606
"418",2011-01-25,0.231997352206346,0.225600222746531
"419",2011-02-02,0.340200233522435,0.335699997842312
"420",2011-02-10,0.239541002223268,0.231335836648941
"421",2011-02-18,0.188952017325635,0.171212901671728
"422",2011-02-26,0.160462934612518,0.133082384864489
"423",2011-03-06,0.152135749760817,0.130168209473292
"424",2011-03-14,0.154510058048699,0.149165931344032
"425",2011-03-22,0.165617609307879,0.152129242817561
"426",2011-03-30,0.152786568424405,0.142726195355256
"427",2011-04-07,0.161712229340034,0.152720709641775
"428",2011-04-15,0.146461563350181,0.134011084834735
"429",2011-04-23,0.133076868768484,0.115760323901971
"430",2011-05-01,0.132010949081218,0.122946499536435
"431",2011-05-09,0.139830233085723,0.131453568736712
"432",2011-05-17,0.135261756516773,0.128929934153954
"433",2011-05-25,0.156079098405923,0.159199679891268
"434",2011-06-02,0.151653673363531,0.150249955554803
"435",2011-06-10,0.143452416506729,0.137527403732141
"436",2011-06-18,0.129087188602549,0.135596233606338
"437",2011-06-26,NA,NA
"438",2011-07-04,0.169664107759794,0.168299036721388
"439",2011-07-12,0.183139175753778,0.179101452231407
"440",2011-07-20,0.220558803597111,0.223417468369007
"441",2011-07-28,0.193606604662167,0.188681880633036
"442",2011-08-05,0.204841549570362,0.220431692898273
"443",2011-08-13,0.204411640674585,0.183670185506344
"444",2011-08-21,0.173835850792167,0.147289874653021
"445",2011-08-29,0.155526406875571,0.127408418804407
"446",2011-09-06,0.171036890832086,0.139031222462654
"447",2011-09-14,0.139522873624495,0.125163167715073
"448",2011-09-22,0.138700875852789,NA
"449",2011-09-30,0.146255688827771,0.127760215103626
"450",2011-10-08,0.124491640772575,0.135581040134033
"451",2011-10-16,0.0976064391544408,0.101850468665361
"452",2011-10-24,0.0696200825847112,0.0628512836992741
"453",2011-11-01,0.0691027025061988,0.0624618989725908
"454",2011-11-09,0.0810958634230118,NA
"455",2011-11-17,0.0657098834492164,0.0699826553463936
"456",2011-11-25,0.070980281162782,0.058240565781792
"457",2011-12-03,0.0705122653729258,0.0618512481451035
"458",2011-12-11,0.0632066942884454,0.0532585972299178
"459",2011-12-19,0.0711396200676187,0.0586349349468946
"460",2011-12-27,0.0729447940651041,0.0619349610060453
"461",2012-01-01,0.0734693877166137,0.0972467685739199
"462",2012-01-09,0.0919585791609344,0.0717541761696339
"463",2012-01-17,NA,NA
"464",2012-01-25,NA,NA
"465",2012-02-02,0.092497003997894,0.0894679787258307
"466",2012-02-10,0.0983656086688916,0.0946787657837073
"467",2012-02-18,0.120129669921435,0.105682199199994
"468",2012-02-26,0.141273764207175,0.165545277297497
"469",2012-03-05,NA,NA
"470",2012-03-13,0.121483987441198,0.12348593150576
"471",2012-03-21,0.10260755163149,0.107057077189287
"472",2012-03-29,0.120467162520222,0.111539997160435
"473",2012-04-06,0.103212020848647,0.101851554214954
"474",2012-04-14,0.107244576890895,0.105535661180814
"475",2012-04-22,0.108609234675383,0.112369038164616
"476",2012-04-30,0.159447986250504,0.164554019769033
"477",2012-05-08,0.129035363970983,0.122857947647572
"478",2012-05-16,0.145110709739454,0.147177283962568
"479",2012-05-24,0.122884308453649,NA
"480",2012-06-01,0.112941289068879,0.134304568171501
"481",2012-06-09,0.141739374733177,0.142000133792559
"482",2012-06-17,0.142381146346053,0.12361906170845
"483",2012-06-25,0.150117300450802,NA
"484",2012-07-03,0.132905380800366,NA
"485",2012-07-11,0.119146136459948,0.112326926241318
"486",2012-07-19,0.0993420615590907,0.105710085481405
"487",2012-07-27,0.0997108768944333,0.101794412980477
"488",2012-08-04,0.0909310256162386,0.10059417039156
"489",2012-08-12,0.0850322832993697,0.0924014498790105
"490",2012-08-20,0.104848966333601,0.101179234683514
"491",2012-08-28,NA,NA
"492",2012-09-05,0.102019725101335,0.127891629934311
"493",2012-09-13,0.115638081593947,0.13499378412962
"494",2012-09-21,0.0951957956341834,0.0894878953695297
"495",2012-09-29,NA,NA
"496",2012-10-07,0.218266684561968,NA
"497",2012-10-15,0.0909464979059484,0.0800055551032225
"498",2012-10-23,0.0758669156581163,0.0799738392233849
"499",2012-10-31,NA,NA
"500",2012-11-08,0.070238434263084,0.0708884882430236
"501",2012-11-16,0.0685176895399179,0.0649970043450594
"502",2012-11-24,0.0670953951220014,NA
"503",2012-12-02,0.0808803820897133,0.0766130511959394
"504",2012-12-10,0.072890707783825,0.0688197842488686
"505",2012-12-18,0.070893640297332,0.0677132060130437
"506",2012-12-26,0.0881237538471337,0.0607464211061597
"507",2013-01-01,0.0773882738181523,0.0729078464210033
"508",2013-01-09,0.0794546090124189,0.0751450479030609
"509",2013-01-17,0.0841949079978339,0.0727063119411469
"510",2013-01-25,0.0851754084873347,NA
"511",2013-02-02,0.0830817917741618,0.0874726504087448
"512",2013-02-10,0.0901035839113696,0.100034326314926
"513",2013-02-18,0.0767920637503266,0.0694130156189203
"514",2013-02-26,0.0742051151226944,0.0657248117029667
"515",2013-03-06,0.11007934655637,0.0995457358658314
"516",2013-03-14,0.111734364114024,0.110533354183038
"517",2013-03-22,0.117192458900266,0.120868316541115
"518",2013-03-30,0.087881910149008,NA
"519",2013-04-07,0.103769049641084,NA
"520",2013-04-15,0.0974981434909361,0.0974690082172553
"521",2013-04-23,0.0997553398335202,0.0973403826355934
"522",2013-05-01,0.111816546521508,0.0988007498284181
"523",2013-05-09,0.0966679653418916,0.0925202071666718
"524",2013-05-17,0.129047428720568,0.133909794191519
"525",2013-05-25,0.131530727838745,0.127935937295357
"526",2013-06-02,0.156410605260512,0.155233318607012
"527",2013-06-10,0.161449218963006,0.155800295372804
"528",2013-06-18,0.191325721641382,0.19358117133379
"529",2013-06-26,0.241974783375075,0.24981622894605
"530",2013-07-04,0.23780195169811,0.244047805666924
"531",2013-07-12,0.171707706480491,0.194174525638421
"532",2013-07-20,0.160930178672462,0.163549428184827
"533",2013-07-28,0.16244615343484,0.180640451610088
"534",2013-08-05,0.128709715008736,0.138394266366959
"535",2013-08-13,0.125836714498095,0.125845599919558
"536",2013-08-21,0.132871024931471,NA
"537",2013-08-29,0.207348236814141,NA
"538",2013-09-06,0.136157070286572,NA
"539",2013-09-14,NA,NA
