"","date","chl_large","chl_small","record_total_hrs","presence_total_hrs","mean_sst","whale_presence","presence_lead","month","year"
"24",2002-07-04,0.225006418302655,0.204549935956796,168.7,151.6,25.7569791666667,0.898636633076467,0.569948186528497,7,2002
"25",2002-07-12,0.231802769402075,0.232708245515823,154.4,88,25.9183072916667,0.569948186528497,0.262295081967213,7,2002
"26",2002-07-20,0.215731499095758,0.219227574765682,183,48,26.1215104166667,0.262295081967213,0.286458333333333,7,2002
"27",2002-07-28,0.185458895000743,0.184255210061868,192,55,25.8622135416667,0.286458333333333,0.397170837867247,7,2002
"28",2002-08-05,0.186052814126015,0.202371795972188,183.8,73,26.1547395833333,0.397170837867247,0.67398119122257,8,2002
"29",2002-08-13,0.1966328860783,0.183703549206257,191.4,129,26.1115625,0.67398119122257,0.810055865921788,8,2002
"30",2002-08-21,0.229141328716651,0.221442654728889,179,145,26.4852604166667,0.810055865921788,0.984375,8,2002
"31",2002-08-29,0.222740254346156,0.198451754947503,192,189,26.9078645833333,0.984375,0.994791666666667,8,2002
"32",2002-09-06,0.204439920571543,0.189923450350761,192,191,27.29078125,0.994791666666667,0.885416666666667,9,2002
"33",2002-09-14,0.118805776270373,0.114585900306702,192,170,27.8066666666667,0.885416666666667,0.202205882352941,9,2002
"34",2002-09-22,0.142440660283543,0.119893601164222,108.8,22,28.0639322916667,0.202205882352941,0.25,9,2002
"35",2002-09-30,0.120960839307137,0.122214578092098,192,48,28.17296875,0.25,0.265625,9,2002
"36",2002-10-08,0.111466305874861,0.0977799122532209,192,51,28.2947916666667,0.265625,0.583333333333333,10,2002
"37",2002-10-16,0.132767567038536,0.120540787776311,192,112,28.3873177083333,0.583333333333333,0.40625,10,2002
"38",2002-10-24,0.14742247449855,0.136511720716953,192,78,28.3896614583333,0.40625,0.351706036745407,10,2002
"39",2002-11-01,0.140197459338368,0.131924316287041,190.5,67,28.4106510416667,0.351706036745407,0.488517745302714,11,2002
"40",2002-11-09,0.116100725318704,0.137352082878351,191.6,93.6,28.587265625,0.488517745302714,0.140625,11,2002
"41",2002-11-17,0.131900233361456,NA,192,27,28.570703125,0.140625,0.0373532550693703,11,2002
"42",2002-11-25,0.119124366157859,0.103947536398967,187.4,7,28.8729427083333,0.0373532550693703,0.40667361835245,11,2002
"43",2002-12-03,0.118201382413055,0.115172440807025,191.8,78,28.9559114583333,0.40667361835245,0.0364583333333333,12,2002
"44",2002-12-11,0.0767102491411363,0.0751813128590584,192,7,29.0047916666667,0.0364583333333333,0.151041666666667,12,2002
"45",2002-12-19,0.0731976762716029,0.0781319607049227,192,29,28.9176041666667,0.151041666666667,0.0166666666666667,12,2002
"46",2002-12-27,0.0785756501749422,0.076078973710537,120,2,28.7626666666667,0.0166666666666667,0.00572737686139748,12,2002
"47",2003-01-01,0.0909396829615746,0.102344751358032,174.6,1,28.4912152777778,0.00572737686139748,0,1,2003
"48",2003-01-09,0.0907004739923082,0.0762262552976608,176.9,0,28.4512847222222,0,0,1,2003
"49",2003-01-17,0.0795362364037855,0.0686054875453313,185.9,0,28.8832465277778,0,0,1,2003
"50",2003-01-25,0.0721949773009666,0.0671314261853695,187,0,29.3625173611111,0,0,1,2003
"51",2003-02-02,0.0688958656615936,0.111794754862785,179.8,0,28.8546180555556,0,0,2,2003
"52",2003-02-10,0.0861434322401617,0.0794210421542327,192,0,29.43984375,0,0,2,2003
"53",2003-02-18,0.0749552384259239,0.0681886461873849,178.5,0,29.0268055555556,0,0.0104166666666667,2,2003
"54",2003-02-26,0.189960962270989,NA,192,2,28.4430729166667,0.0104166666666667,0,2,2003
"55",2003-03-06,0.0899620516413062,0.0815573620299498,192,0,28.8471875,0,0,3,2003
"56",2003-03-14,0.0879459047242056,0.0759384594857693,192,0,29.0650520833333,0,0.00521104742053153,3,2003
"57",2003-03-22,0.094199455569129,0.0888491757214069,191.9,1,29.7285243055556,0.00521104742053153,0,3,2003
"58",2003-03-30,0.0914937304939039,0.0824831761419773,192,0,30.0101215277778,0,0,3,2003
"59",2003-04-07,0.107861113089782,0.104298984011014,192,0,30.0522048611111,0,0,4,2003
"60",2003-04-15,0.0965500769354183,0.086314828445514,191.6,0,29.8251909722222,0,0,4,2003
"61",2003-04-23,0.107413485171689,0.0870089729626973,192,0,29.2213888888889,0,0,4,2003
"62",2003-05-01,0.106409262188456,0.101127167542775,192,0,28.6677604166667,0,0.0677083333333333,5,2003
"63",2003-05-09,0.115240832669495,0.105708045264085,192,13,28.3880208333333,0.0677083333333333,0.046875,5,2003
"64",2003-05-17,0.109931225882717,0.090323860446612,192,9,28.2040798611111,0.046875,0.0416666666666667,5,2003
"65",2003-05-25,0.131331205456739,0.116834003478289,192,8,27.7835763888889,0.0416666666666667,0.322916666666667,5,2003
"66",2003-06-02,0.160761931150623,0.166363842785358,192,62,27.5849826388889,0.322916666666667,0.791666666666667,6,2003
"67",2003-06-10,0.152511263167012,0.133017882704735,192,152,27.7877256944444,0.791666666666667,0.526590198123045,6,2003
"68",2003-06-18,0.154209766714346,0.163937466839949,191.8,101,27.8792708333333,0.526590198123045,0.833687566418704,6,2003
"69",2003-06-26,0.165446085629949,0.158513737221559,188.2,156.9,27.6432465277778,0.833687566418704,0.234375,6,2003
"70",2003-07-04,0.153264397233725,0.155975381533305,192,45,27.7777430555556,0.234375,0.03125,7,2003
"71",2003-07-12,0.157927509935864,0.165965624153614,192,6,27.4558506944444,0.03125,0.302083333333333,7,2003
"72",2003-07-20,0.191700697396741,0.197744409243266,192,58,27.1214756944444,0.302083333333333,0.557291666666667,7,2003
"73",2003-07-28,0.199718620199146,0.1900624781847,192,107,27.0821006944444,0.557291666666667,0.729166666666667,7,2003
"74",2003-08-05,0.154993123004594,0.132795279224714,192,140,26.8469270833333,0.729166666666667,0.307291666666667,8,2003
"75",2003-08-13,0.152099960555251,0.145854640007019,192,59,26.6552951388889,0.307291666666667,0.334553058024046,8,2003
"76",2003-08-21,0.183328585511834,0.161085054278374,191.3,64,26.7651909722222,0.334553058024046,0.359375,8,2003
"77",2003-08-29,0.157799450104081,0.150859358410041,192,69,27.1948958333333,0.359375,0.880208333333333,8,2003
"78",2003-09-06,0.149171034517613,0.13472439100345,192,169,27.0926388888889,0.880208333333333,0.874730021598272,9,2003
"79",2003-09-14,0.14142510888947,0.128742558260759,185.2,162,27.5865104166667,0.874730021598272,0.994791666666667,9,2003
"80",2003-09-22,0.153169105618687,0.11565646280845,192,191,27.8632118055556,0.994791666666667,1,9,2003
"81",2003-09-30,0.150072170332784,0.131436328093211,192,192,28.0504340277778,1,0.859375,9,2003
"82",2003-10-08,0.109633555469502,0.136614774664243,192,165,28.2816493055556,0.859375,0.916666666666667,10,2003
"83",2003-10-16,0.132722098380327,0.12975333010157,192,176,28.6563020833333,0.916666666666667,0.75,10,2003
"84",2003-10-24,0.128117095347088,0.0907887257635593,192,144,28.4771180555556,0.75,0.887139107611549,10,2003
"85",2003-11-01,0.116753687933544,0.102666530758142,190.5,169,28.1990972222222,0.887139107611549,0.404199475065617,11,2003
"86",2003-11-09,0.0996024886013142,0.0778139581282934,190.5,77,28.2368055555556,0.404199475065617,0.495821727019499,11,2003
"87",2003-11-17,0.116884002715526,0.106736950576305,179.5,89,28.3469444444444,0.495821727019499,0.448756822316555,11,2003
"88",2003-11-25,0.139927961284945,0.13953189800183,164.9,74,28.4537847222222,0.448756822316555,0.714285714285714,11,2003
"89",2003-12-03,0.143733166397,0.140439686675866,184.8,132,28.9375694444444,0.714285714285714,0.757180156657963,12,2003
"90",2003-12-11,0.126970907939332,0.123033493757248,191.5,145,29.2384027777778,0.757180156657963,0.786458333333333,12,2003
"91",2003-12-19,0.0913464756611782,0.0750326464573542,192,151,28.6883680555556,0.786458333333333,0.55045871559633,12,2003
"92",2003-12-27,0.0850742105729209,0.0716671831905842,119.9,66,29.0018888888889,0.55045871559633,0.0365726227795193,12,2003
"93",2004-01-01,0.0677489033025322,0.0685219280421734,191.4,7,29.3723611111111,0.0365726227795193,0.281396560708702,1,2004
"94",2004-01-09,0.0721188389293894,0.0503689503918091,191.9,54,29.5575347222222,0.281396560708702,0.143459915611814,1,2004
"95",2004-01-17,0.0977619965753612,0.0742666944861412,118.5,17,29.1554340277778,0.143459915611814,0.151041666666667,1,2004
"96",2004-01-25,0.104742932635726,0.0897564751406511,192,29,29.1468055555556,0.151041666666667,0.0678851174934726,1,2004
"97",2004-02-02,0.100509320492012,0.100576846549908,191.5,13,28.7523784722222,0.0678851174934726,0.0520833333333333,2,2004
"98",2004-02-10,0.0872601450731357,0.0779274677236875,192,10,28.9889409722222,0.0520833333333333,0.0508905852417303,2,2004
"99",2004-02-18,0.0939868258155254,0.0752652275065581,157.2,8,29.2730208333333,0.0508905852417303,0,2,2004
"100",2004-02-26,0.0812892212554635,0.0736327258249124,192,0,29.0465277777778,0,0,2,2004
"101",2004-03-05,0.0745539202891438,0.0737954489886761,153.4,0,29.0855555555556,0,0,3,2004
"102",2004-03-13,0.0800237076345985,0.0716260547439257,192,0,28.8708506944444,0,0.00520833333333333,3,2004
"103",2004-03-21,0.0805524085488545,0.072822842746973,192,1,29.5053819444444,0.00520833333333333,0.00520833333333333,3,2004
"104",2004-03-29,0.0822566386598807,0.0714149512350559,192,1,30.0121006944444,0.00520833333333333,0,3,2004
"105",2004-04-06,0.0738218487763899,0.0638806993762652,192,0,30.1238541666667,0,0,4,2004
"106",2004-04-14,0.072963929801218,0.0561686307191849,187.8,0,30.0125347222222,0,0.00523834468308015,4,2004
"107",2004-04-22,0.0723768904055717,0.0640490967780352,190.9,1,29.4649131944444,0.00523834468308015,0,4,2004
"108",2004-04-30,0.0606394017017201,0.0598399434238672,191.5,0,28.2132986111111,0,0,4,2004
"109",2004-05-08,0.147218310224587,0.129865283767382,191.9,0,27.7077430555556,0,0.00521376433785193,5,2004
"110",2004-05-16,0.113343703191309,0.10325309013327,191.8,1,28.0738020833333,0.00521376433785193,0.0625,5,2004
"111",2004-05-24,0.113350572185756,0.102902520447969,192,12,28.1667013888889,0.0625,0.015625,5,2004
"112",2004-06-01,0.137356958798403,0.127951314051946,192,3,27.2246701388889,0.015625,0.0260416666666667,6,2004
"113",2004-06-09,0.196395825238744,0.174614151318868,192,5,26.3639756944444,0.0260416666666667,0.197916666666667,6,2004
"114",2004-06-17,0.17357005372908,0.162534214556217,192,38,25.7016145833333,0.197916666666667,0.095389507154213,6,2004
"115",2004-06-25,0.185110697511738,0.175006779531638,188.7,18,25.3258854166667,0.095389507154213,0.152187698161065,6,2004
